,location,city,latitude,longitude
3826,Jhumra Road,Faisalabad,31.470089,73.13157
3827,Canal Road,Faisalabad,31.366463,73.06018399999999
3828,New Garden Town,Faisalabad,31.392333,73.108184
3829,Millat Town,Faisalabad,31.485528118413,73.103960081935
3830,Nisar Colony,Faisalabad,31.38121,73.06789
3831,Daniyal Town,Faisalabad,31.377251,73.116134
3834,Gobind Pura,Faisalabad,31.425064000000003,73.06416
3835,Rachna Town,Faisalabad,31.390571,73.115802
3837,Steam Power Station Colony,Faisalabad,31.451071,73.14361099999999
3838,Airport Housing Society,Rawalpindi,33.586219947716,73.124481663108
3841,Satellite Town,Rawalpindi,33.637190900925,73.06056797504401
3846,Zeeshan Colony,Rawalpindi,33.589542,73.02362
3847,Satellite Town,Rawalpindi,33.636819311411,73.079836964607
3849,Satellite Town,Rawalpindi,33.648099429811,73.061829283834
3852,Rail View Housing Society,Rawalpindi,33.596886,73.11965699999999
3854,Faisal Colony,Rawalpindi,33.579624,73.038372
3856,Adiala Road,Rawalpindi,33.543558689069,73.050874471664
3857,Tipu Road,Rawalpindi,33.642242,73.10398
3858,Gulshan Abad,Rawalpindi,33.52874,73.06331999999999
3859,Kacheri Chowk,Rawalpindi,33.585584000000004,73.06748
3863,Gulistan Colony,Rawalpindi,33.56904,73.095295
3864,Askari 9,Rawalpindi,33.605340000000005,73.097802
3865,Bahria Town Rawalpindi,Rawalpindi,33.593015127522,73.153888732195
3866,Badar Colony,Rawalpindi,33.636856,73.038925
3870,Sadiqa Abad,Rawalpindi,33.63238,73.08023
3872,Adiala Road,Rawalpindi,33.537210668651,73.067513555288
3876,Chaklala,Rawalpindi,33.597539000000005,73.08816999999999
3880,Gulraiz Housing Scheme,Rawalpindi,33.571757532252995,73.108348846436
3886,Airport Housing Society,Rawalpindi,33.584263,73.121666
3888,Misryal Road,Rawalpindi,33.599589715527,72.983175516129
3892,Bostan Valley,Rawalpindi,33.565684999999995,73.101524
3895,Ranial,Rawalpindi,33.54107,72.979485
3905,Satellite Town,Rawalpindi,33.642964623375,73.068416118622
3906,Adiala Road,Rawalpindi,33.54946,73.044495
3907,Satellite Town,Rawalpindi,33.637390136719,73.07667541503899
3909,Al-Haram City - Phase 2,Rawalpindi,33.508265882072,72.95246958732601
3910,Gulshan-e-Saeed,Rawalpindi,33.553054,73.009266
3911,KRL Road,Rawalpindi,33.616253,73.10849
3913,Bahria Town Rawalpindi,Rawalpindi,33.498585,73.08655
3922,Sheraz Town,Lahore,31.4263,74.28958
3923,Allama Iqbal Town,Lahore,31.520971000000003,74.283185
3924,Sham Nagar,Lahore,31.556625,74.294381
3926,Lake City,Lahore,31.351054,74.246051
3929,Sabzazar Scheme,Lahore,31.517532,74.260182
3932,DHA Defence,Lahore,31.519674,74.43318599999999
3934,Main Canal Bank Road,Lahore,31.583005,74.48240200000001
3935,Allama Iqbal Town,Lahore,31.506483000000003,74.28602
3937,Sher Shah Road,Lahore,31.593868,74.357405
3944,Harbanspura,Lahore,31.577364338158,74.429607689381
3948,GT Road,Lahore,31.588187,74.41412
3949,State Life Housing Society,Lahore,31.444798,74.3935
3959,Bahria Town,Lahore,31.368240000000004,74.189236
3960,Ittifaq Town,Lahore,31.493950197709,74.259328655899
3961,Gulshan-e-Lahore,Lahore,31.423866,74.251614
3963,Mansoorah,Lahore,31.492615,74.26565
3964,Bahria Town,Lahore,31.37086,74.182935
3968,Main Canal Bank Road,Lahore,31.42284,74.19251899999999
3969,Jaranwala Road,Lahore,31.600494,74.227673
3972,Highcourt Society,Lahore,31.414446,74.29146999999999
3976,Chungi Amar Sadhu,Lahore,31.436947567392,74.352978654206
3978,Gulshan-e-Lahore,Lahore,31.426869,74.253674
3980,Allama Iqbal Town,Lahore,31.516069,74.293485
3983,Gulberg,Lahore,31.503117,74.348423
3985,Al Noor Town,Lahore,31.475231,74.359496
3988,Mohlanwal Road,Lahore,31.422634,74.172873
3989,Gajju Matah,Lahore,31.386326,74.365672
3990,Wapda Town,Lahore,31.421045,74.26318
3991,Canal View,Lahore,31.481237,74.25145
3995,Ghous Garden,Lahore,31.584606,74.48176600000001
3997,Walton Road,Lahore,31.477098,74.35727
4002,Eden,Lahore,31.470253000000003,74.21431
4003,Multan Road,Lahore,31.383349603296,74.14832174778
4005,Gulshan-e-Ravi,Lahore,31.548885330747,74.281847964812
4006,Manawan,Lahore,31.589653462912,74.480849951506
4011,New Shah Kamal Colony,Lahore,31.525649,74.311983
4018,Omega Homes,Lahore,31.617847,74.217384
4020,Zubaida Park,Lahore,31.532236,74.290825
4022,Township,Lahore,31.463881057414,74.32297244668
4024,Zubaida Park,Lahore,31.532236,74.290826
4025,Askari,Lahore,31.536068,74.40867
4028,Shadman 2,Lahore,31.535451,74.337407
4030,Model Town,Lahore,31.481966,74.313835
4034,Jubilee Town,Lahore,31.409618,74.16611999999999
4038,Clifton Colony,Lahore,31.520825,74.302425
4040,Sabzazar Scheme,Lahore,31.522287,74.25718
4042,Ahbab Colony,Lahore,31.484667227005,74.25082605332099
4044,Al-Hamd Park,Lahore,31.501251,74.257576
4046,Walton Road,Lahore,31.488329177213,74.36708137393
4050,Model Town,Lahore,31.482368,74.31075
4053,Daroghewala,Lahore,31.588478,74.400444
4056,Temple Road,Lahore,31.555655,74.3163
4059,Township,Lahore,31.437268,74.30331899999999
4062,Lahore Garden Housing Scheme,Lahore,31.590553000000003,74.20822
4063,Cantt,Lahore,31.549940000000003,74.40275
4066,Rehman City - Phase 4,Lahore,31.579365000000003,74.25831
4067,Architects Engineers Housing Society,Lahore,31.443346,74.25976
4068,Nai Abadi Harbanspura,Lahore,31.572523,74.42092
4069,Education Town,Lahore,31.494335,74.26878
4073,Cantt,Lahore,31.458520889282,74.360397338867
4075,Jallo,Lahore,31.576854,74.49425699999999
4083,Khokhar Town,Lahore,31.583992,74.287735
4084,Wapda Town,Lahore,31.432260888275,74.258113279939
4085,Sarwar Town,Lahore,31.506764,74.246554
4087,DHA Defence,Lahore,31.461468,74.389973
4088,GT Road,Lahore,31.595943,74.45416
4089,Mohafiz Town,Lahore,31.452023,74.218181
4092,Samanabad,Lahore,31.541851,74.297246
4093,Abdali Road,Lahore,31.568747,74.29299
4094,New Chauburji Park,Lahore,31.549794,74.29554499999999
4096,Revenue Society,Lahore,31.448765,74.291824
4097,Canal Garden,Lahore,31.393575,74.172263
4099,Cantt,Lahore,31.459830059283,74.36044156551401
4100,Izmir Town,Lahore,31.411341,74.178915
4101,Shiraz Villas,Lahore,31.50143,74.36780999999999
4109,Jubilee Town,Lahore,31.408374,74.176812
4118,Kalma Chowk,Lahore,31.504331,74.331499
4119,Tajpura,Lahore,31.561414078998,74.406948052347
4120,Valencia Housing Society,Lahore,31.413648,74.254518
4123,Gajju Matah,Lahore,31.389371604358,74.359191656113
4129,Mansoorah,Lahore,31.493031919701,74.26192201674
4132,Sukh Chayn Gardens,Lahore,31.391744,74.159746
4133,Al Kareem Garden,Lahore,31.58951609141,74.45328019559399
4145,DHA Defence,Lahore,31.438037,74.434512
4146,Rustam Park,Lahore,31.544218,74.292496
4147,Shah Faisal Road,Lahore,31.532439430816,74.293295145035
4152,Canal Garden,Lahore,31.394518620841,74.177573919296
4154,Al Jalil Garden,Lahore,31.591891647393,74.21421222388699
4156,Garden Town,Lahore,31.506922,74.327652
4159,Kotli Abdur Rahman,Lahore,31.578097,74.391603
4160,Johar Town,Lahore,31.481704796539,74.294144064188
4161,Model Town,Lahore,31.472706,74.32667
4162,Awan Town,Lahore,31.5047,74.26248199999999
4164,Jubilee Town,Lahore,31.405681731309,74.193109273911
4165,Madina Colony,Lahore,31.487663,74.36345
4166,Bahria Town,Lahore,31.389770004498,74.192379713058
4168,Allama Iqbal Town,Lahore,31.50641,74.272628
4169,DHA Defence,Lahore,31.461761,74.36834300000001
4170,Grand Avenues Housing Scheme,Lahore,31.33795,74.38132399999999
4171,Punjab Govt Servant Society,Lahore,31.405462,74.162757
4172,Chaudhary Park,Lahore,31.583325,74.292855
4173,Fateh Garh,Lahore,31.574944423204,74.408874884248
4179,North Nazimabad,Karachi,24.961242675781,67.056007385254
4182,Nazimabad,Karachi,24.916721,67.031622
4184,Korangi,Karachi,24.817743,67.10504
4185,Gadap Town,Karachi,25.009123,67.059044
4187,Gulshan-e-Iqbal Town,Karachi,24.884062,67.066086
4188,Manghopir Road,Karachi,24.942065,67.019994
4189,Gulshan-e-Iqbal Town,Karachi,24.927539825439,67.10440826416
4190,Korangi Road,Karachi,24.844366,67.146878
4191,North Karachi,Karachi,24.981857,67.06012
4192,Bin Qasim Town,Karachi,24.857313,67.222206
4193,Federal B Area,Karachi,24.915164,67.055476
4194,North Nazimabad,Karachi,24.953187382856,67.0585905388
4198,Bahria Town Karachi,Karachi,25.113565,67.35381
4200,Federal B Area,Karachi,24.921936,67.052386
4203,Etawa Society,Karachi,25.003901000000003,67.122671
4208,Landhi,Karachi,24.828144,67.218046
4214,Malir,Karachi,24.88342666626,67.16448974609399
4215,Jamshed Town,Karachi,24.859210813324,67.072847485542
4216,North Karachi,Karachi,24.972286,67.0663
4217,DHA Defence,Karachi,24.811079025269,67.079139709473
4228,DHA Defence,Karachi,24.810265,67.04355
4236,DHA Defence,Karachi,24.782215,67.07454
4248,Liaquatabad,Karachi,24.895507,67.027159
4251,Scheme 33,Karachi,24.940548,67.149752
4252,Gulistan-e-Jauhar,Karachi,24.919481529103,67.13484138250399
4264,D-13,Islamabad,33.686514091148,72.94209480285599
4268,Naval Anchorage,Islamabad,33.57173538208,73.206451416016
4277,Bhara kahu,Islamabad,33.737404,73.17916
4279,Shahpur,Islamabad,33.742737,73.21486999999999
4280,B-17,Islamabad,33.680935,72.83637
4281,G-15,Islamabad,33.633416,72.91821999999999
4282,G-9,Islamabad,33.68946,73.03144499999999
4283,Islamabad - Murree Expressway,Islamabad,33.787708282471,73.272972106934
4284,Emaar Canyon Views,Islamabad,33.521791,73.1854
4287,Ghauri Town,Islamabad,33.632654452063,73.132877983153
4297,DHA Defence,Islamabad,33.49259,73.30134
4299,Taramrri,Islamabad,33.639644154988,73.164879083633
4300,I-14,Islamabad,33.612564,72.96032
4302,Green Avenue,Islamabad,33.668941,73.151413
4307,Soan Garden,Islamabad,33.562621,73.15959000000001
4308,G-11,Islamabad,33.675606,73.00036999999999
4309,Islamabad - Murree Expressway,Islamabad,33.812359201278,73.406106233597
4310,Frash Town,Islamabad,33.652051,73.203666
4314,F-6,Islamabad,33.731334999999994,73.068473
4316,H-13,Islamabad,33.637489318848,72.972190856934
4317,DHA Defence,Islamabad,33.532524108887,73.163452148438
4318,Swan Garden,Islamabad,33.564785,73.157001
4319,B-17,Islamabad,33.680211,72.816696
4320,G-10,Islamabad,33.676105,73.01384
4323,Ghauri Town,Islamabad,33.623196235341,73.143968582153
4324,Thalian,Islamabad,33.545604,72.917286
4330,Burma Town,Islamabad,33.639287425901,73.130362071097
4332,AGHOSH,Islamabad,33.555916,73.146372
4337,D-12,Islamabad,33.701636,72.948532
4338,Lehtarar Road,Islamabad,33.650690000000004,73.202934
4341,G-14,Islamabad,33.644456,72.94329599999999
4343,E-11,Islamabad,33.704597,72.9787
4347,H-13,Islamabad,33.640377,72.97339000000001
4349,Jhang Road,Faisalabad,31.410925427978,73.063409440219
4350,Nemat Colony No 1,Faisalabad,31.410692,73.12267
4351,Sheikh Colony,Faisalabad,31.411276,73.04133
4352,Jhang Road,Faisalabad,31.391695581345,72.994887046516
4353,Four Season Housing,Faisalabad,31.343192,73.06478299999999
4355,Jaranwala,Faisalabad,31.334285,73.419542
4356,Karim Town,Faisalabad,31.386175,73.102723
4357,Sitara Colony,Faisalabad,31.372253000000004,73.03658
4358,Jaranwala Road,Faisalabad,31.404966,73.12916
4359,Citi Housing Society,Faisalabad,31.53292,73.065687
4360,Peoples Colony No 1,Faisalabad,31.412234,73.101731
4364,Tariqabad,Faisalabad,31.425221,73.102255
4365,Satellite Town,Faisalabad,31.369541,73.06611
4366,Mansoorabad,Faisalabad,31.435097010805,73.114179298282
4367,Raja Colony,Faisalabad,31.427748,73.05451
4372,Officers Colony,Faisalabad,31.429589,73.142782
4373,Raheem Gardens,Faisalabad,31.372619,73.057237
4374,Muslim Town,Faisalabad,31.509352000000003,73.08242
4375,Wapda City,Faisalabad,31.514093,73.222404
4376,Peoples Colony No 1,Faisalabad,31.400205654329,73.110730648041
4380,Madan Pura,Faisalabad,31.433268,73.051089
4381,Lahore - Sheikhupura - Faisalabad Road,Faisalabad,31.463321,73.161076
4386,Kurri Road,Rawalpindi,33.641234065714,73.093771710992
4387,Bahria Town Rawalpindi,Rawalpindi,33.50227200869001,73.080496788025
4393,Gulshan Abad,Rawalpindi,33.538470473122004,73.061892986298
4396,Faisal Colony,Rawalpindi,33.579624,73.03837
4397,Range Road,Rawalpindi,33.596515567359994,73.021541833878
4401,Allama Iqbal Colony,Rawalpindi,33.58712265101,73.017958402634
4402,Awan Town,Rawalpindi,33.624207,72.98938000000001
4403,Gulshan-e-Shamal,Rawalpindi,33.508088,73.04430699999999
4407,Tali Mori,Rawalpindi,33.571525112715,73.043224811554
4408,Chakra Road,Rawalpindi,33.588311344901,73.03539276123
4414,Bahria Town Rawalpindi,Rawalpindi,33.49599,73.1002
4415,Quaid-e-Azam Colony,Rawalpindi,33.562907269708,73.016574382782
4417,Ahmad Abad,Rawalpindi,33.570787,73.02381899999999
4420,Ayub Colony,Rawalpindi,33.584548581042,73.10490489006
4421,Peshawar Road,Rawalpindi,33.611143600526,73.003174066544
4422,Dhoke Syedan,Rawalpindi,33.526416,72.644958
4425,Chaudhary Wilayat Khan Road,Rawalpindi,33.577387648507,73.10281343758099
4433,Walait Homes,Rawalpindi,33.600327,73.09151700000001
4440,Eastridge Housing Scheme,Rawalpindi,33.558435,73.099774
4448,Ferozepur Road,Lahore,31.403327,74.362115
4449,Highcourt Society,Lahore,31.413904,74.290607
4453,Bahria Town,Lahore,31.37108,74.190315
4454,Jubilee Town,Lahore,31.405004,74.187155
4455,DHA Defence,Lahore,31.485754013062,74.473411560059
4456,Kharak,Lahore,31.507215,74.264848
4457,Johar Town,Lahore,31.474097,74.263802
4458,Khayaban-e-Amin,Lahore,31.376356,74.263701
4463,Kot Lakhpat,Lahore,31.461937229352003,74.330221116543
4466,Khayaban-e-Quaid,Lahore,31.494564,74.25138000000001
4468,Canal Fort II,Lahore,31.585176,74.499197
4470,AR Cottages,Lahore,31.495734,74.426671
4471,Badami Bagh,Lahore,31.597837,74.321396
4472,Fateh Villas,Lahore,31.422382,74.33652
4473,Walled City,Lahore,31.586493,74.31206999999999
4476,College Road,Lahore,31.415592,74.283073
4477,Sheraz Town,Lahore,31.426301,74.28958
4479,DHA 11 Rahbar,Lahore,31.383519,74.277767
4481,Combo Colony,Lahore,31.528983,74.306331
4486,Shalimar Town,Lahore,31.377427974058,74.359599351883
4490,NFC 1,Lahore,31.414124,74.264781
4493,Al-Kabir Town,Lahore,31.329958,74.215204
4495,Islampura,Lahore,31.565459325658,74.29583263689
4496,PIA Housing Scheme,Lahore,31.450266,74.28550200000001
4497,Bahria Town,Lahore,31.37679594518,74.17241334915201
4501,Hakim Town,Lahore,31.418274,74.29392
4507,Lake City,Lahore,31.354956,74.246378
4510,Walton Road,Lahore,31.484804,74.37056
4511,Rajgarh Road,Lahore,31.559832,74.301233
4513,Main Canal Bank Road,Lahore,31.583006,74.4824
4515,Allama Iqbal Town,Lahore,31.521276790494,74.283982515335
4517,PCSIR Housing Scheme,Lahore,31.481087,74.27075400000001
4519,State Life Housing Society,Lahore,31.44558,74.40121500000001
4520,Qazi Town,Lahore,31.59495,74.470518
4523,PCSIR Staff Colony,Lahore,31.431007,74.285576
4527,Model Town,Lahore,31.48837,74.308476
4529,Johar Town,Lahore,31.462347,74.29364
4532,Habibullah Road,Lahore,31.558617,74.343785
4535,Hanif Park Harbanspura,Lahore,31.571397,74.430341
4536,Johar Town,Lahore,31.471351,74.261484
4543,Kot Lakhpat,Lahore,31.448875,74.332094
4546,Model Town,Lahore,31.489944,74.31863299999999
4551,Saggian,Lahore,31.622763223219,74.25725698471099
4552,Allama Iqbal Town,Lahore,31.511770209735,74.28667545318599
4553,Gajju Matah,Lahore,31.379386148856,74.368110001087
4554,Sanda Road,Lahore,31.56211,74.303696
4558,Valencia Housing Society,Lahore,31.397312,74.26491700000001
4560,Fazaia Housing Scheme,Lahore,31.37152,74.24284499999999
4571,Bahria Orchard,Lahore,31.319862497985,74.222344139416
4573,Lake City,Lahore,31.350191918726,74.248555898666
4575,Paragon City,Lahore,31.529678000000004,74.449954
4582,Dogech,Lahore,31.548478000000003,74.42205899999999
4586,Mustafa Abad,Lahore,31.257849,74.42025
4587,Allama Iqbal Town,Lahore,31.499210967838,74.273511171341
4593,Lake City,Lahore,31.358364,74.253237
4598,Allama Iqbal Town,Lahore,31.511752,74.278293
4599,Manawan,Lahore,31.59071,74.47855
4602,Township,Lahore,31.444999022747,74.30148627609
4603,Johar Town,Lahore,31.466520000000003,74.30053000000001
4604,Bismillah Housing Scheme,Lahore,31.598387,74.48082
4607,Al Rehman Garden,Lahore,31.597982,74.22762
4619,Gulberg,Lahore,31.507837,74.355896
4620,Main Canal Bank Road,Lahore,31.43429,74.278426
4621,Siddiqia Colony,Lahore,31.60337,74.33013299999999
4623,Defence Road,Lahore,31.395119,74.211493
4627,Fateh Garh,Lahore,31.573032897344,74.408361911774
4630,Tariq Gardens,Lahore,31.419975,74.255477
4633,Bahria Orchard,Lahore,31.318686098541,74.224104881287
4635,Nasheman-e-Iqbal,Lahore,31.432398,74.249282
4637,Johar Town,Lahore,31.455868,74.27428
4639,Cantt,Lahore,31.509008,74.372585
4641,Garden Town,Lahore,31.506922,74.32765
4642,Khayaban-e-Amin,Lahore,31.362173,74.282136
4644,GT Road,Lahore,31.594246,74.47275
4646,China Scheme,Lahore,31.592464,74.366198
4649,Walton Road,Lahore,31.486421309892,74.368354082108
4650,Bahria Town,Lahore,31.363128000000003,74.183328
4654,Salamatpura,Lahore,31.58285,74.41701
4656,Jubilee Town,Lahore,31.409435,74.18890999999999
4657,Wassanpura,Lahore,31.591885557535,74.34332177727299
4663,Bahria Nasheman,Lahore,31.318154,74.40365600000001
4666,Madina Colony,Lahore,31.491335,74.361305
4667,DHA Defence,Lahore,31.471571,74.44591
4669,Bankers Co-operative Housing Society,Lahore,31.448756,74.394994
4671,Waris Colony,Lahore,31.495469,74.26650500000001
4672,Sabzazar Scheme,Lahore,31.511937136583,74.269525408745
4673,Shah Jamal,Lahore,31.525662991007,74.328861236572
4676,Allama Iqbal Town,Lahore,31.516070000000003,74.28171999999999
4677,Bahar Colony,Lahore,31.470740000000003,74.34020600000001
4682,Bahria Town,Lahore,31.386752195834,74.181817173958
4683,Rasool Park,Lahore,31.540874,74.310588
4685,Bahria Nasheman,Lahore,31.320464,74.400222
4687,Wapda Town,Lahore,31.430422,74.26772
4688,Krishan Nagar,Lahore,31.567419052124,74.291900634766
4689,Mansoorah,Lahore,31.491511823865,74.26203567534701
4690,Islampura,Lahore,31.566286,74.29874000000001
4692,Sami Town,Lahore,31.567120000000003,74.413107
4694,Al Kareem Garden,Lahore,31.588691,74.453294
4695,GT Road,Lahore,31.723740000000003,74.26191
4698,Multan Road,Lahore,33.588311344901,73.03539276123
4700,Cantt,Lahore,31.526020000000003,74.446685
4705,UET Housing Society,Lahore,31.40874,74.27623299999999
4706,BOR - Board of Revenue Housing Society,Lahore,31.478453,74.296844
4710,Islamia Park,Lahore,31.54566510337,74.303235411644
4711,Alia Town,Lahore,31.60557,74.380595
4715,GT Road,Lahore,31.59504,74.490379
4716,Model Town,Lahore,31.485451493395,74.3083101511
4717,Samanabad,Lahore,31.541408483809995,74.304843060672
4718,Waris Road,Lahore,31.548423,74.319806
4720,Dholanwal,Lahore,31.530462,74.28245
4723,Chauburji Park Road,Lahore,31.552428000000003,74.29950699999999
4724,Sanda Road,Lahore,31.56211,74.303699
4727,Allama Iqbal Town,Lahore,31.511751,74.27829
4728,Scheme 45,Karachi,25.075674360106,67.10577964782699
4729,Scheme 45,Karachi,25.075881668591,67.106037139893
4731,Kashmir Road,Karachi,24.8801565,67.04397510000001
4732,Abul Hassan Isphani Road,Karachi,24.94775606972,67.097175121307
4739,Sindh Industrial Trading Estate (SITE),Karachi,24.916643,66.999421
4741,North Nazimabad,Karachi,24.955324,67.051063
4746,Gulistan-e-Jauhar,Karachi,24.913468787307,67.134108321473
4751,Fazaia Housing Scheme,Karachi,25.075881958008,67.10604095459
4767,Bahria Town Karachi,Karachi,25.06708,67.30998000000001
4774,Korangi,Karachi,24.81915621963,67.103939652443
4775,Bahria Town Karachi,Karachi,25.058608,67.32345500000001
4780,DHA Defence,Karachi,24.821638,67.07169
4781,Malir,Karachi,24.949582,67.15029399999999
4783,Scheme 33,Karachi,24.947016,67.148223
4785,Gulistan-e-Jauhar,Karachi,24.917915344238,67.123893737793
4787,Cantt,Karachi,24.934360218582,67.178231477737
4789,Shah Faisal Town,Karachi,24.885392665498,67.128159999847
4792,Gulshan-e-Iqbal Town,Karachi,24.91746,67.087412
4793,Korangi,Karachi,24.815121928461,67.11993936449299
4800,New Karachi,Karachi,24.986992,67.057028
4801,Falaknaz Presidency,Karachi,24.927051,67.173994
4802,Korangi,Karachi,24.824482731273,67.146323919296
